PRICE,BEDS,BATH,PROPERTYSQFT,neighborhood,PRICE_PER_SQFT
575000,2,2.0,2184.207862,110,263.2533331665116
659900,3,4.0,2184.207862,79,302.1232600984017
2200000,6,3.0,2385.0,281,922.4318658280922
898888,5,2.0,1550.0,137,579.9277419354838
1250000,5,4.0,3427.0,244,364.7505106507149
1188000,3,2.0,2240.0,254,530.3571428571429
869999,5,3.0,2080.0,241,418.26875
219000,3,1.0,1050.0,117,208.57142857142858
210000,3,2.3738608579684373,1840.0,126,114.1304347826087
799000,6,2.0,2184.207862,126,365.80767513050915
298000,3,2.0,1100.0,36,270.90909090909093
1248888,4,4.0,3500.0,173,356.82514285714285
1075000,2,2.0,955.0,226,1125.65445026178
1695000,2,2.0,1572.0,249,1078.2442748091603
3795000,3,2.0,1887.0,289,2011.1287758346582
550000,2,2.0,2184.207862,196,251.80753607231543
775000,3,1.0,2184.207862,285,354.8197099200808
249900,2,2.0,800.0,134,312.375
650000,4,1.0,1152.0,183,564.2361111111111
410000,1,1.0,2184.207862,123,187.71107234481696
1650000,9,5.0,4320.0,167,381.94444444444446
1600000,2,2.0,1100.0,295,1454.5454545454545
325000,2,1.0,2184.207862,71,148.79536222455002
275000,2,1.0,900.0,166,305.55555555555554
700000,3,2.0,1620.0,61,432.0987654320988
930000,3,2.0,2184.207862,155,425.783651904097
379000,1,2.0,704.0,91,538.3522727272727
1150000,3,2.3738608579684373,1376.0,248,835.7558139534884
568888,3,2.0,1100.0,57,517.170909090909
1200000,4,3.0,2052.0,264,584.7953216374269
899900,3,3.0,2550.0,164,352.9019607843137
799999,3,2.0,1200.0,79,666.6658333333334
300000,3,4.0,2184.207862,128,137.34956513035388
750000,4,3.0,3098.0,166,242.0916720464816
669999,4,2.0,1196.0,183,560.1998327759197
575000,2,1.0,1200.0,146,479.1666666666667
299000,3,1.0,2184.207862,103,136.89173324658603
548800,3,4.0,1440.0,105,381.1111111111111
28500000,7,9.0,12300.0,284,2317.0731707317073
259000,2,1.0,2184.207862,31,118.57845789587218
425000,2,1.0,2184.207862,71,194.57855060133465
950000,4,2.0,2200.0,228,431.8181818181818
185000,2,1.0,600.0,112,308.3333333333333
1688888,4,3.0,2364.0,219,714.419627749577
259000,2,1.0,2184.207862,31,118.57845789587218
950000,4,2.0,2200.0,228,431.8181818181818
1688888,4,3.0,2364.0,219,714.419627749577
689000,6,3.0,2184.207862,163,315.446167916046
419000,2,1.0,2184.207862,58,191.83155929872757
1199000,4,2.0,2184.207862,286,548.9404286376476
2150000,4,2.3738608579684373,2184.207862,286,984.3385501008694
899000,3,4.0,2208.0,159,407.15579710144925
675000,3,2.0,2184.207862,179,309.0365215432962
875000,2,1.0,2184.207862,184,400.6028982968654
899000,2,1.0,1130.0,202,795.5752212389381
219000,2,1.0,2184.207862,150,100.26518254515832
120000,2,1.0,600.0,7,200.0
470000,2,1.0,2184.207862,49,215.18098537088773
229000,2,1.0,950.0,5,241.05263157894737
1199000,5,4.0,2184.207862,31,548.9404286376476
1498000,9,8.0,2961.0,278,505.9101654846336
2000000,4,3.0,2000.0,257,1000.0
550000,3,2.0,2184.207862,107,251.80753607231543
499000,3,1.0,1176.0,134,424.31972789115645
800000,6,3.0,2202.0,151,363.30608537693007
239000,2,1.0,798.0,107,299.49874686716794
674999,3,2.0,1440.0,244,468.74930555555557
14000000,5,2.3738608579684373,7200.0,299,1944.4444444444443
1228000,3,2.0,950.0,187,1292.6315789473683
880000,4,4.0,2400.0,218,366.6666666666667
369888,2,2.0,2184.207862,57,169.3465198231211
500000,2,2.0,2184.207862,257,228.91594188392313
499000,4,3.0,2184.207862,195,228.45811000015527
2998888,5,2.3738608579684373,3800.0,255,789.181052631579
175849,2,1.0,850.0,41,206.88117647058823
499000,3,2.0,1445.0,118,345.3287197231834
899975,6,3.0,1952.0,151,461.0527663934426
1474000,4,2.0,2050.0,71,719.0243902439024
2750000,6,5.0,6300.0,183,436.5079365079365
3999000,3,2.3738608579684373,3428.0,276,1166.5694282380396
1288000,4,2.0,1700.0,187,757.6470588235294
499000,4,2.0,1428.0,126,349.4397759103641
989000,4,4.0,2400.0,89,412.0833333333333
650000,3,2.0,2184.207862,264,297.59072444910004
1999999,4,4.0,4803.0,189,416.4062044555486
5990000,4,4.0,3750.0,285,1597.3333333333333
1235000,3,2.0,2184.207862,41,565.4223764532901
785000,1,1.0,2184.207862,184,359.3980287577593
750000,3,2.0,1750.0,112,428.57142857142856
1400000,3,3.0,2184.207862,221,640.9646372749847
865000,6,3.0,2464.0,145,351.0551948051948
324000,1,1.0,2184.207862,78,148.33753034078217
1100000,3,4.0,3750.0,246,293.3333333333333
2295000,3,7.0,2184.207862,278,1050.724173247207
8950000,4,2.0,2570.0,299,3482.490272373541
1348888,3,4.0,2450.0,244,550.566530612245
220000,2,1.0,850.0,43,258.8235294117647
185000,1,1.0,2184.207862,268,84.69889849705154
499000,2,2.0,1350.0,5,369.6296296296296
999999,4,3.0,1980.0,123,505.05
4995000,2,2.0,2000.0,285,2497.5
700000,2,1.0,2184.207862,192,320.48231863749237
1180000,4,4.0,1820.0,219,648.3516483516484
609000,2,2.0,2184.207862,187,278.81961721461835
250000,2,1.0,950.0,167,263.1578947368421
689000,3,2.0,2184.207862,176,315.446167916046
585000,4,2.0,2184.207862,113,267.83165200419006
109500,3,1.0,550.0,134,199.0909090909091
299000,3,1.0,640.0,257,467.1875
995000,3,2.0,1987.0,146,500.7549068948163
1499000,6,2.0,3144.0,147,476.7811704834606
299000,2,1.0,2184.207862,187,136.89173324658603
279000,3,1.0,550.0,49,507.27272727272725
235000,3,2.0,2184.207862,157,107.59049268544386
17900000,6,4.0,2184.207862,273,8195.190719444447
950000,5,3.0,2288.0,126,415.2097902097902
859000,2,2.0,950.0,187,904.2105263157895
1999000,5,4.0,2000.0,78,999.5
1458888,8,2.3738608579684373,2988.0,274,488.24899598393574
650000,5,3.0,2184.207862,268,297.59072444910004
1100000,4,3.0,1400.0,276,785.7142857142857
478900,1,1.0,554.0,57,864.4404332129964
2795000,2,2.0,965.0,292,2896.373056994819
560000,5,2.0,2624.0,141,213.41463414634146
868000,3,4.0,2024.0,264,428.85375494071144
999000,3,2.0,2184.207862,187,457.37405188407837
1590000,5,6.0,2184.207862,131,727.9526951908755
149000,1,1.0,375.0,226,397.3333333333333
594900,4,2.0,1355.0,148,439.0405904059041
799000,3,2.0,2184.207862,168,365.80767513050915
985000,6,5.0,2184.207862,174,450.96440551132855
685000,4,2.0,2625.0,140,260.95238095238096
479888,3,2.0,1188.0,133,403.94612794612794
2500000,3,2.3738608579684373,2184.207862,167,1144.5797094196155
355000,1,1.0,514.0,249,690.6614785992218
260000,2,1.0,2184.207862,226,119.03628977964001
2600000,5,5.0,4057.0,297,640.8676361843727
2500000,3,2.3738608579684373,2184.207862,167,1144.5797094196155
220000,1,1.0,2184.207862,57,100.72301442892616
489000,2,2.0,1549.0,82,315.687540348612
1288000,5,2.0,2375.0,240,542.3157894736842
200000,2,3.0,1260.0,257,158.73015873015873
625000,3,1.0,2184.207862,196,286.14492735490387
2245000,2,3.0,1724.0,284,1302.2041763341067
899000,3,2.0,2184.207862,107,411.59086350729376
575000,4,2.0,1330.0,126,432.3308270676692
588888,4,2.0,1640.0,116,359.0780487804878
650000,6,2.3738608579684373,2184.207862,125,297.59072444910004
899999,8,4.0,2184.207862,165,412.04823755917784
315000,1,1.0,850.0,78,370.5882352941176
1599999,6,2.3738608579684373,4073.0,145,392.83059170144855
10000000,5,2.3738608579684373,5660.0,273,1766.7844522968198
825000,4,2.0,2230.0,183,369.95515695067263
795000,3,3.0,1860.0,166,427.4193548387097
690000,3,2.0,1325.0,270,520.7547169811321
1249949,4,4.0,2720.0,246,459.54007352941176
799000,4,3.0,2184.207862,171,365.80767513050915
115000,3,1.0,2184.207862,3,52.650666633302315
2088000,4,4.0,2394.0,255,872.1804511278195
699000,2,2.0,1766.0,124,395.8097395243488
119000,1,1.0,650.0,6,183.07692307692307
1275000,5,3.0,2184.207862,225,583.735651804004
410000,2,2.0,2184.207862,107,187.71107234481696
309900,2,1.0,900.0,92,344.3333333333333
435000,3,2.0,1034.0,125,420.6963249516441
879000,3,3.0,2184.207862,218,402.4342258319368
325000,3,1.0,622.0,226,522.508038585209
1900000,3,2.0,2200.0,308,863.6363636363636
868000,3,2.0,2184.207862,196,397.39807511049054
1770000,7,4.0,2184.207862,218,810.3624342690878
899000,5,3.0,1480.0,231,607.4324324324324
990000,2,2.0,960.0,268,1031.25
818000,3,3.0,2184.207862,187,374.5064809220982
409000,4,2.0,2184.207862,58,187.2532404610491
679000,3,2.0,1474.0,278,460.651289009498
259000,1,1.0,2184.207862,71,118.57845789587218
850000,6,3.0,2280.0,293,372.8070175438597
8750000,6,6.0,6000.0,147,1458.3333333333333
495000,2,2.0,953.0,99,519.4123819517314
825000,2,1.0,800.0,258,1031.25
1075000,4,2.0,1800.0,78,597.2222222222222
1950000,5,4.0,4000.0,43,487.5
6800000,7,2.3738608579684373,5130.0,264,1325.5360623781676
578000,2,2.0,900.0,231,642.2222222222222
8995000,5,4.0,4373.0,279,2056.9403155728332
629000,3,2.0,1360.0,240,462.5
329900,2,2.0,993.0,107,332.2255790533736
1788888,4,4.0,2184.207862,263,819.0099628896949
899000,5,2.0,2184.0,203,411.6300366300366
2150000,3,1.0,750.0,284,2866.6666666666665
1290000,3,2.0,2905.0,294,444.0619621342513
109000,1,1.0,2184.207862,7,49.903675330695236
545000,6,3.0,1344.0,114,405.5059523809524
307000,2,1.0,960.0,41,319.7916666666667
595000,1,1.0,750.0,192,793.3333333333334
1088888,5,4.0,2452.0,264,444.0815660685155
650000,3,2.0,1912.0,136,339.9581589958159
949999,5,3.0,1740.0,131,545.9764367816092
879000,4,2.0,1998.0,191,439.93993993993996
850000,6,4.0,2886.0,121,294.5252945252945
675000,2,2.0,1200.0,123,562.5
199000,2,1.0,900.0,8,221.11111111111111
395000,3,1.0,430.0,256,918.6046511627907
368000,2,2.0,2184.207862,79,168.4821332265674
999999,5,2.0,2754.0,164,363.1078431372549
374900,1,1.0,782.0,41,479.4117647058824
365000,2,1.0,2184.207862,78,167.10863757526388
25500000,5,2.3738608579684373,2184.207862,285,11674.713036080078
999000,7,3.0,3036.0,237,329.0513833992095
825000,3,2.0,2184.207862,57,377.71130410847314
889000,3,2.0,2184.207862,43,407.0125446696153
225000,2,1.0,789.0,134,285.17110266159693
799500,2,2.0,2250.0,246,355.3333333333333
779000,2,2.0,2184.207862,224,356.6510374551522
1880000,7,2.0,3240.0,147,580.2469135802469
3000000,5,2.3738608579684373,5000.0,226,600.0
480000,3,2.0,2184.207862,92,219.7593042085662
820000,4,3.0,2184.207862,30,375.4221446896339
385000,2,1.0,800.0,263,481.25
709999,4,2.0,2184.207862,148,325.06017964328703
699000,3,2.0,1500.0,157,466.0
649000,3,2.0,1400.0,103,463.57142857142856
529000,3,2.3738608579684373,1618.0,132,326.946847960445
325000,2,1.0,750.0,214,433.3333333333333
999000,3,1.0,1392.0,224,717.6724137931035
160000,3,2.3738608579684373,1064.0,153,150.37593984962405
3895000,3,3.0,1884.0,267,2067.4097664543524
699000,1,1.0,2184.207862,299,320.0244867537245
615000,3,2.0,1165.0,100,527.8969957081545
249000,2,1.0,800.0,145,311.25
1290000,3,2.0,1998.0,167,645.6456456456457
850000,4,2.0,2375.0,244,357.89473684210526
588000,3,2.0,1140.0,115,515.7894736842105
1790000,4,2.0,2184.207862,71,819.5190719444447
1175000,9,3.0,2184.207862,225,537.9524634272193
579000,4,2.0,2184.207862,172,265.08466070158295
249000,1,1.0,850.0,41,292.94117647058823
2480000,3,2.0,3600.0,187,688.8888888888889
999000,4,3.0,2270.0,198,440.08810572687224
228500,1,1.0,750.0,31,304.6666666666667
305000,2,1.0,2184.207862,263,139.63872454919309
1500000,6,2.0,3600.0,226,416.6666666666667
778000,4,3.0,2185.0,115,356.0640732265446
850000,3,2.0,1320.0,263,643.939393939394
428000,3,3.0,2184.207862,194,195.95204625263818
639000,1,1.0,2184.207862,284,292.55457372765375
835000,3,2.0,2184.207862,177,382.2896229461516
1250000,3,2.0,1560.0,255,801.2820512820513
1695000,5,3.0,2160.0,147,784.7222222222222
502900,4,2.0,1440.0,138,349.2361111111111
749000,4,2.0,1420.0,197,527.4647887323944
529000,5,2.0,2248.0,113,235.3202846975089
705000,2,2.0,2184.207862,110,322.7714780563316
549000,1,1.0,2184.207862,284,251.34970418854758
335000,2,1.0,745.0,78,449.66442953020135
599000,3,2.0,2184.207862,124,274.2412983769399
334999,1,2.0,1059.0,164,316.33522190745987
295000,1,1.0,2184.207862,41,135.06040571151465
560000,3,2.0,2184.207862,215,256.3858549099939
549000,1,1.0,2184.207862,284,251.34970418854758
335000,2,1.0,745.0,78,449.66442953020135
334999,1,2.0,1059.0,164,316.33522190745987
295000,1,1.0,2184.207862,41,135.06040571151465
799000,3,2.0,2279.0,194,350.5923650724002
720000,3,2.0,1046.0,268,688.3365200764819
249999,1,1.0,750.0,149,333.332
850000,3,2.0,2184.207862,157,389.1571012026693
750000,3,2.0,2184.207862,167,343.37391282588464
625000,5,2.3738608579684373,2184.207862,228,286.14492735490387
650000,2,2.0,896.0,137,725.4464285714286
4845000,9,6.0,5939.0,214,815.7939046977606
580000,1,1.0,2184.207862,202,265.54249258535083
887785,2,2.0,2184.207862,187,406.45627893083736
499999,3,1.0,701.0,103,713.2653352353781
599000,4,2.0,1348.0,108,444.3620178041543
1149000,5,4.0,2169.0,228,529.7372060857538
988000,4,2.3738608579684373,2400.0,232,411.6666666666667
764600,4,2.0,1884.0,183,405.8386411889597
699900,1,1.0,2184.207862,188,320.4365354491156
5495000,5,4.0,4296.0,291,1279.0968342644321
3900000,5,6.0,7723.0,263,504.9851094134404
999000,2,2.0,2184.207862,239,457.37405188407837
10495000,7,4.0,5100.0,299,2057.843137254902
188000,3,1.0,2184.207862,155,86.07239414835509
499900,3,2.0,1232.0,133,405.762987012987
545000,1,1.0,2184.207862,273,249.5183766534762
705000,2,2.0,2184.207862,196,322.7714780563316
1289000,4,4.0,2184.207862,236,590.1452981767537
389000,2,1.0,2184.207862,231,178.09660278569217
350000,2,1.0,2184.207862,253,160.24115931874618
1289000,4,4.0,2184.207862,236,590.1452981767537
499900,3,2.0,1232.0,133,405.762987012987
350000,2,1.0,2184.207862,253,160.24115931874618
295000,3,1.0,2184.207862,226,135.06040571151465
918000,4,3.0,2184.207862,71,420.2896692988828
1799000,4,3.0,3176.0,71,566.4357682619648
989000,4,2.0,1827.0,103,541.3245758073344
890000,5,2.0,2144.0,181,415.1119402985075
469888,2,2.0,1164.0,91,403.68384879725085
310000,2,1.0,2184.207862,226,141.92788396803232
479000,1,1.0,2184.207862,273,219.30147232479834
1290000,4,3.0,2184.207862,218,590.6031300605216
4250000,3,4.0,3376.0,233,1258.8862559241707
7400000,4,2.3738608579684373,3700.0,293,2000.0
899000,3,2.0,2184.207862,187,411.59086350729376
16500000,2,2.0,5834.0,295,2828.248200205691
659000,3,2.0,1300.0,145,506.9230769230769
1150000,5,3.0,2184.207862,107,526.5066663330232
499000,5,2.0,2184.207862,165,228.45811000015527
725000,3,2.0,1476.0,173,491.19241192411926
929000,3,2.0,2184.207862,219,425.32582002032916
629000,2,2.0,1600.0,82,393.125
285000,3,1.0,1428.0,8,199.57983193277312
315000,2,1.0,2184.207862,221,144.21704338687155
698000,2,2.0,824.0,187,847.0873786407767
849000,4,3.0,2184.207862,137,388.69926931890143
1775000,6,4.0,4900.0,49,362.2448979591837
3850000,4,2.0,2160.0,284,1782.4074074074074
4500000,5,4.0,3180.0,267,1415.0943396226414
465000,2,2.0,988.0,145,470.64777327935224
869900,4,2.0,2280.0,132,381.53508771929825
699000,3,2.3738608579684373,2034.0,136,343.65781710914456
799000,3,2.0,864.0,173,924.7685185185185
290000,1,1.0,2184.207862,57,132.77124629267541
575000,5,3.0,2076.0,151,276.97495183044316
290000,1,1.0,2184.207862,57,132.77124629267541
500000,5,3.0,2472.0,248,202.26537216828478
2750000,3,5.0,4600.0,270,597.8260869565217
495000,2,1.0,766.0,112,646.2140992167102
1199000,4,4.0,2279.0,161,526.1079420798596
605000,3,2.0,1500.0,41,403.3333333333333
550000,2,1.0,2184.207862,253,251.80753607231543
768000,3,2.0,1065.0,255,721.1267605633802
2099000,3,2.0,1711.0,289,1226.7679719462303
575000,3,2.0,1480.0,103,388.5135135135135
639000,3,2.0,1224.0,145,522.0588235294117
525000,3,1.0,2184.207862,273,240.36173897811926
850000,3,2.3738608579684373,2160.0,181,393.51851851851853
674999,5,2.0,2600.0,169,259.615
345000,1,1.0,2184.207862,274,157.95199989990695
788888,5,2.0,3443.0,177,229.12808597153645
379000,2,2.0,1160.0,165,326.7241379310345
1495000,1,1.0,814.0,220,1836.6093366093367
2288000,4,3.0,1788.0,276,1279.6420581655482
699000,4,2.0,2184.207862,176,320.0244867537245
250000,1,1.0,900.0,61,277.77777777777777
1120000,3,2.0,2184.207862,162,512.7717098199878
858000,2,2.0,2184.207862,110,392.81975627281207
1275000,1,1.0,1000.0,202,1275.0
1070000,4,2.0,2192.0,181,488.13868613138686
4800000,10,4.0,5353.0,291,896.6934429291986
14600000,6,2.3738608579684373,6630.0,273,2202.1116138763196
895000,2,2.0,2184.207862,273,409.75953597222235
1250000,6,3.0,2400.0,172,520.8333333333334
1788000,6,5.0,2184.207862,187,818.603408176909
799000,4,3.0,1344.0,171,594.4940476190476
879000,3,2.0,2184.207862,196,402.4342258319368
963000,4,4.0,2400.0,246,401.25
998000,11,6.0,2184.207862,224,456.91622000031055
950000,2,1.0,1000.0,273,950.0
410000,2,1.0,2184.207862,132,187.71107234481696
269000,1,1.0,900.0,274,298.8888888888889
8500000,7,6.0,7000.0,308,1214.2857142857142
1195000,11,6.0,2184.207862,193,547.1091011025762
550000,2,1.0,1069.0,71,514.4995322731525
940000,9,4.0,2184.207862,153,430.36197074177545
865000,3,3.0,2184.207862,231,396.024579459187
7995000,3,4.0,4412.0,257,1812.1033544877607
690000,3,2.0,1284.0,181,537.3831775700935
330000,3,1.0,2184.207862,150,151.08452164338925
8750000,7,8.0,5000.0,285,1750.0
619000,2,2.0,1200.0,100,515.8333333333334
899000,3,1.0,1050.0,159,856.1904761904761
1175000,2,2.0,1144.0,147,1027.097902097902
2999000,8,2.3738608579684373,6000.0,276,499.8333333333333
1395000,2,2.0,1793.0,273,778.0256553262689
800000,2,2.0,2184.207862,78,366.265507014277
499000,2,1.0,686.0,202,727.405247813411
1625000,4,4.0,2743.0,273,592.4170616113744
799999,3,3.0,1444.0,179,554.0159279778393
1139000,4,4.0,3150.0,189,361.58730158730157
529000,3,2.0,1650.0,101,320.6060606060606
300000,3,1.0,1200.0,103,250.0
799000,5,4.0,1802.0,167,443.39622641509436
869000,6,3.0,1526.0,197,569.4626474442988
749000,3,2.0,1480.0,197,506.0810810810811
240900,2,1.0,875.0,41,275.3142857142857
1295000,3,1.0,2184.207862,111,592.8922894793609
3850000,8,6.0,6200.0,168,620.9677419354839
549000,5,2.0,1716.0,65,319.9300699300699
129000,1,1.0,750.0,5,172.0
475000,3,2.0,900.0,102,527.7777777777778
980000,4,3.0,1408.0,224,696.0227272727273
1199000,4,2.0,1824.0,254,657.3464912280701
1299999,5,5.0,3134.0,182,414.80504148053603
265000,2,1.0,1100.0,103,240.9090909090909
262500,1,1.0,2184.207862,41,120.18086948905963
2699000,7,6.0,11250.0,142,239.9111111111111
1200000,4,4.0,3300.0,198,363.6363636363636
850000,1,1.0,2184.207862,285,389.1571012026693
2699000,7,6.0,11250.0,142,239.9111111111111
989000,6,4.0,2720.0,246,363.6029411764706
1200000,4,4.0,3300.0,198,363.6363636363636
899999,5,3.0,1800.0,43,499.99944444444446
2780000,5,6.0,3045.0,263,912.9720853858785
999000,2,1.0,1050.0,273,951.4285714285714
699000,6,2.0,2184.207862,165,320.0244867537245
60000,3,1.0,445.0,257,134.8314606741573
499999,4,2.0,1248.0,119,400.64022435897436
599999,3,2.0,1272.0,127,471.69732704402514
725000,4,2.0,2000.0,134,362.5
998888,3,2.0,1780.0,123,561.1730337078652
980000,3,4.0,2700.0,117,362.962962962963
800000,3,2.0,2184.207862,196,366.265507014277
1299000,3,4.0,4450.0,91,291.91011235955057
799000,3,2.0,1128.0,224,708.3333333333334
995000,3,2.0,3080.0,197,323.05194805194805
1250000,5,3.0,2295.0,254,544.6623093681917
1275000,3,4.0,2184.207862,219,583.735651804004
749999,6,3.0,3150.0,175,238.09492063492064
2650000,5,4.0,4100.0,249,646.3414634146342
999000,2,1.0,2184.207862,273,457.37405188407837
279000,2,1.0,2184.207862,31,127.7350955712291
479000,2,2.0,1008.0,132,475.1984126984127
2300000,2,2.0,1600.0,192,1437.5
294000,1,2.0,1074.0,82,273.74301675977654
1390000,6,5.0,2245.0,179,619.1536748329621
450000,3,2.0,1026.0,57,438.5964912280702
999000,3,2.0,2184.207862,273,457.37405188407837
1999000,4,4.0,3420.0,264,584.5029239766081
1288000,6,3.0,2184.207862,225,589.687466292986
639888,5,3.0,1376.0,133,465.0348837209302
569900,4,2.0,2180.0,105,261.42201834862385
1630000,7,4.0,2184.207862,162,746.2659705415894
689888,3,2.0,1300.0,157,530.6830769230769
378000,2,1.0,2184.207862,58,173.06045206424588
23900000,6,2.3738608579684373,7110.0,273,3361.462728551336
149000,1,1.0,2184.207862,78,68.21695068140909
589000,4,3.0,1320.0,109,446.2121212121212
958000,3,2.0,2259.0,272,424.0814519698982
195000,1,1.0,2184.207862,219,89.27721733473001
299000,1,1.0,608.0,89,491.7763157894737
1750000,4,4.0,3645.0,263,480.10973936899865
815000,3,2.0,2184.207862,196,373.1329852707947
989000,5,3.0,2184.207862,78,452.7957330463999
1075000,2,2.0,2184.207862,295,492.1692750504347
879000,2,1.0,1000.0,284,879.0
999995,2,1.0,2184.207862,192,457.8295946084274
430000,2,2.0,1200.0,41,358.3333333333333
445000,3,2.0,2184.207862,187,203.73518827669156
999000,3,2.0,1900.0,276,525.7894736842105
2299000,6,4.0,2184.207862,71,1052.5555007822784
1225000,4,2.0,1960.0,255,625.0
849000,3,2.0,2184.207862,110,388.69926931890143
1350000,4,3.0,1760.0,251,767.0454545454545
1600000,4,4.0,3150.0,244,507.93650793650795
